OID_,Date,Time,Latitude,Longitude,Turtle_ID,Turtle_sex,Altitude,Duration,Temperature,Voltage,DOP,Satellites,EST_Time,NEAR_FID,NEAR_DIST
249,7/3/2022 0:00:00,11:00,41.576143100000003,-71.724250650000002,L1R4,female,15.385000000000000,50.500000000000000,30.250000000000000,0,2.100000000000000,4.000000000000000,7/3/2022 11:00:00,2,332.564868590363972
250,7/3/2022 0:00:00,19:00,41.574983170000003,-71.724520769999998,L1R4,female,41.320000000000000,17.666666670000001,29.166666670000001,0,1.933333333000000,5.000000000000000,7/3/2022 19:00:00,2,326.935380942189511
251,7/4/2022 0:00:00,7:00,41.575016570000003,-71.724569200000005,L1R4,female,31.103333330000002,20.666666670000001,15.166666670000000,0,2.466666667000000,5.000000000000000,7/4/2022 7:00:00,2,331.839973444263876
252,7/4/2022 0:00:00,11:00,41.574690900000000,-71.724629899999996,L1R4,female,21.649999999999999,26.000000000000000,29.750000000000000,0,4.000000000000000,5.000000000000000,7/4/2022 11:00:00,2,327.417065909144469
253,7/4/2022 0:00:00,19:00,41.574549030000000,-71.724427669999997,L1R4,female,33.890000000000001,17.333333329999999,26.666666670000001,0,1.733333333000000,5.666666667000000,7/4/2022 19:00:00,2,307.796743273989080
254,7/5/2022 0:00:00,7:00,41.574627229999997,-71.724470699999998,L1R4,female,37.663333330000000,11.000000000000000,14.833333330000000,0,2.200000000000000,5.000000000000000,7/5/2022 7:00:00,2,312.959055310895053
255,7/5/2022 0:00:00,11:00,41.574583050000001,-71.724481850000004,L1R4,female,18.579999999999998,25.000000000000000,23.000000000000000,0,2.000000000000000,5.000000000000000,7/5/2022 11:00:00,2,312.924597388223333
256,7/5/2022 0:00:00,19:00,41.574609729999999,-71.724477100000001,L1R4,female,33.826666670000002,22.000000000000000,24.666666670000001,0,1.666666667000000,5.000000000000000,7/5/2022 19:00:00,2,313.098166993755513
257,7/6/2022 0:00:00,7:00,41.574536170000002,-71.724693200000004,L1R4,female,28.473333329999999,22.000000000000000,23.500000000000000,0,2.400000000000000,5.000000000000000,7/6/2022 7:00:00,2,329.393098385822952
258,7/6/2022 0:00:00,11:00,41.574816069999997,-71.725154070000002,L1R4,female,24.066666670000000,20.666666670000001,41.000000000000000,0,2.133333333000000,5.000000000000000,7/6/2022 11:00:00,2,373.128026937139282
259,7/6/2022 0:00:00,19:00,41.574579100000001,-71.724546450000005,L1R4,female,12.300000000000001,16.000000000000000,27.500000000000000,0,2.000000000000000,5.000000000000000,7/6/2022 19:00:00,2,318.142339182262276
260,7/7/2022 0:00:00,7:00,41.574654270000003,-71.724528070000005,L1R4,female,22.726666670000000,10.666666670000000,14.666666670000000,0,1.666666667000000,5.000000000000000,7/7/2022 7:00:00,2,318.256740481796101
261,7/7/2022 0:00:00,11:00,41.574569830000002,-71.724610799999994,L1R4,female,42.336666670000000,11.000000000000000,31.666666670000001,0,1.600000000000000,6.000000000000000,7/7/2022 11:00:00,2,323.241984756506156
262,7/7/2022 0:00:00,19:00,41.574557429999999,-71.724405000000004,L1R4,female,31.329999999999998,17.333333329999999,26.666666670000001,0,1.400000000000000,6.000000000000000,7/7/2022 19:00:00,2,306.101895476891002
263,7/8/2022 0:00:00,7:00,41.574620369999998,-71.724462329999994,L1R4,female,19.936666670000001,13.333333330000000,16.333333329999999,0,2.200000000000000,5.333333333000000,7/8/2022 7:00:00,2,312.122646273596956
264,7/8/2022 0:00:00,11:00,41.574572770000003,-71.724554299999994,L1R4,female,26.403333329999999,20.666666670000001,29.000000000000000,0,1.800000000000000,5.000000000000000,7/8/2022 11:00:00,2,318.660329138960833
265,7/8/2022 0:00:00,19:00,41.574616870000000,-71.724467369999999,L1R4,female,19.870000000000001,28.666666670000001,28.666666670000001,0,1.733333333000000,4.666666667000000,7/8/2022 19:00:00,2,312.457683495906394
266,7/9/2022 0:00:00,7:00,41.574616929999998,-71.724470830000001,L1R4,female,32.420000000000002,19.666666670000001,19.333333329999999,0,2.800000000000000,5.000000000000000,7/9/2022 7:00:00,2,312.741981832578858
267,7/9/2022 0:00:00,11:00,41.574637899999999,-71.724554499999996,L1R4,female,25.776666670000001,27.666666670000001,35.500000000000000,0,1.400000000000000,5.333333333000000,7/9/2022 11:00:00,2,320.045377985234381
268,7/9/2022 0:00:00,19:00,41.574600670000002,-71.724652930000005,L1R4,female,26.926666669999999,12.000000000000000,28.333333329999999,0,1.466666667000000,5.666666667000000,7/9/2022 19:00:00,2,327.312554291495132
269,7/10/2022 0:00:00,7:00,41.574523700000000,-71.724660299999996,L1R4,female,27.520000000000000,19.666666670000001,15.666666670000000,0,1.466666667000000,6.333333333000000,7/10/2022 7:00:00,2,326.463555540531843
270,7/10/2022 0:00:00,11:00,41.574612350000002,-71.724504449999998,L1R4,female,26.969999999999999,23.000000000000000,34.500000000000000,0,4.000000000000000,5.000000000000000,7/10/2022 11:00:00,2,315.392786119617256
271,7/10/2022 0:00:00,19:00,41.574729900000001,-71.724597169999996,L1R4,female,46.406666670000000,13.666666670000000,26.000000000000000,0,1.600000000000000,5.000000000000000,7/10/2022 19:00:00,2,325.710484247101874
272,7/11/2022 0:00:00,7:00,41.574817899999999,-71.724633530000006,L1R4,female,14.789999999999999,10.666666670000000,12.500000000000000,0,1.800000000000000,5.333333333000000,7/11/2022 7:00:00,2,331.009939295201036
273,7/11/2022 0:00:00,11:00,41.574869069999998,-71.724714370000001,L1R4,female,22.949999999999999,11.333333330000000,29.000000000000000,0,2.133333333000000,5.333333333000000,7/11/2022 11:00:00,2,338.996773980519549
274,7/11/2022 0:00:00,19:00,41.574615469999998,-71.724460870000001,L1R4,female,26.073333330000001,27.333333329999999,27.833333329999999,0,1.800000000000000,5.000000000000000,7/11/2022 19:00:00,2,311.895367393523372
275,7/12/2022 0:00:00,7:00,41.574637469999999,-71.724505230000005,L1R4,female,23.323333330000001,17.000000000000000,16.666666670000001,0,2.200000000000000,5.000000000000000,7/12/2022 7:00:00,2,316.009799397341339
276,7/12/2022 0:00:00,11:00,41.574496050000000,-71.724443600000001,L1R4,female,22.684999999999999,31.500000000000000,32.500000000000000,0,2.900000000000000,6.000000000000000,7/12/2022 11:00:00,2,308.128336464036181
277,7/12/2022 0:00:00,19:00,41.574583769999997,-71.724432899999996,L1R4,female,30.550000000000001,27.333333329999999,29.666666670000001,0,2.200000000000000,4.666666667000000,7/12/2022 19:00:00,2,308.927723929488423
278,7/13/2022 0:00:00,7:00,41.574463829999999,-71.724499269999995,L1R4,female,-7.176666667000000,11.000000000000000,20.833333329999999,0,1.866666667000000,5.666666667000000,7/13/2022 7:00:00,2,312.183420324504368
279,7/13/2022 0:00:00,11:00,41.574803400000000,-71.725204529999999,L1R4,female,25.653333329999999,11.333333330000000,33.666666669999998,0,2.000000000000000,5.000000000000000,7/13/2022 11:00:00,2,376.920756665891076
280,7/13/2022 0:00:00,19:00,41.574793929999998,-71.725217200000003,L1R4,female,23.316666670000000,22.666666670000001,29.833333329999999,0,1.466666667000000,5.000000000000000,7/13/2022 19:00:00,2,377.724183392240832
281,7/14/2022 0:00:00,7:00,41.574758000000003,-71.725266300000001,L1R4,female,27.823333330000001,11.333333330000000,19.833333329999999,0,1.800000000000000,5.333333333000000,7/14/2022 7:00:00,2,380.894227371633747
282,7/14/2022 0:00:00,11:00,41.575247900000001,-71.724667499999995,L1R4,female,13.196666670000001,18.666666670000001,33.833333330000002,0,3.800000000000000,5.000000000000000,7/14/2022 11:00:00,2,346.790672271643700
283,7/14/2022 0:00:00,19:00,41.574431830000002,-71.724497670000005,L1R4,female,53.083333330000002,21.333333329999999,27.166666670000001,0,1.733333333000000,4.666666667000000,7/14/2022 19:00:00,2,311.562070162128748
284,7/15/2022 0:00:00,7:00,41.574460799999997,-71.724517270000007,L1R4,female,29.870000000000001,23.333333329999999,17.666666670000001,0,2.200000000000000,4.666666667000000,7/15/2022 7:00:00,2,313.621762490221670
285,7/15/2022 0:00:00,11:00,41.574470269999999,-71.724603329999994,L1R4,female,27.170000000000002,14.000000000000000,29.166666670000001,0,2.400000000000000,6.000000000000000,7/15/2022 11:00:00,2,320.877587709340048
286,7/15/2022 0:00:00,19:00,41.574764629999997,-71.724646870000001,L1R4,female,32.513333330000002,22.333333329999999,27.333333329999999,0,1.400000000000000,5.000000000000000,7/15/2022 19:00:00,2,330.638743864417222
287,7/16/2022 0:00:00,7:00,41.574748599999999,-71.724548729999995,L1R4,female,13.426666669999999,31.000000000000000,16.000000000000000,0,2.200000000000000,4.666666667000000,7/16/2022 7:00:00,2,322.262959294953191
288,7/16/2022 0:00:00,19:00,41.574463469999998,-71.724536299999997,L1R4,female,28.026666670000001,34.000000000000000,27.833333329999999,0,2.400000000000000,4.666666667000000,7/16/2022 19:00:00,2,315.235221024785744
289,7/17/2022 0:00:00,7:00,41.574490730000001,-71.724562829999996,L1R4,female,31.143333330000001,22.000000000000000,22.833333329999999,0,1.600000000000000,5.666666667000000,7/17/2022 7:00:00,2,317.866367069016746
290,7/17/2022 0:00:00,11:00,41.574700669999999,-71.724679570000006,L1R4,female,32.983333330000001,13.000000000000000,28.666666670000001,0,1.800000000000000,5.000000000000000,7/17/2022 11:00:00,2,331.696730793910319
291,7/17/2022 0:00:00,19:00,41.574528870000002,-71.724626200000003,L1R4,female,27.876666669999999,12.666666670000000,27.833333329999999,0,1.600000000000000,5.000000000000000,7/17/2022 19:00:00,2,323.746183315609017
292,7/18/2022 0:00:00,7:00,41.574602730000002,-71.724617429999995,L1R4,female,32.189999999999998,12.333333330000000,24.333333329999999,0,1.266666667000000,5.666666667000000,7/18/2022 7:00:00,2,324.443890752733466
293,7/18/2022 0:00:00,11:00,41.574744029999998,-71.724737570000002,L1R4,female,42.626666669999999,16.000000000000000,29.000000000000000,0,3.333333333000000,5.000000000000000,7/18/2022 11:00:00,2,337.473982401643127
294,7/18/2022 0:00:00,19:00,41.574501800000000,-71.724559049999996,L1R4,female,30.260000000000002,59.500000000000000,29.750000000000000,0,2.400000000000000,4.500000000000000,7/18/2022 19:00:00,2,317.741562420365653
295,7/19/2022 0:00:00,7:00,41.574452899999997,-71.724610229999996,L1R4,female,51.956666669999997,12.666666670000000,23.500000000000000,0,1.866666667000000,4.666666667000000,7/19/2022 7:00:00,2,321.180485683183804
296,7/19/2022 0:00:00,11:00,41.574496650000000,-71.724545750000004,L1R4,female,31.655000000000001,31.000000000000000,37.500000000000000,0,1.900000000000000,6.000000000000000,7/19/2022 11:00:00,2,316.557466833745025
297,7/19/2022 0:00:00,19:00,41.574565550000003,-71.724596500000004,L1R4,female,57.689999999999998,16.500000000000000,30.250000000000000,0,1.300000000000000,5.500000000000000,7/19/2022 19:00:00,2,321.984489270638676
298,7/20/2022 0:00:00,7:00,41.574561500000002,-71.724684449999998,L1R4,female,27.305000000000000,17.000000000000000,21.500000000000000,0,1.900000000000000,5.500000000000000,7/20/2022 7:00:00,2,329.135703481169912
299,7/20/2022 0:00:00,11:00,41.574572570000001,-71.724961669999999,L1R4,female,11.856666669999999,31.333333329999999,31.000000000000000,0,3.200000000000000,5.000000000000000,7/20/2022 11:00:00,2,352.147528640181349
300,7/20/2022 0:00:00,19:00,41.574721169999997,-71.724745670000004,L1R4,female,20.373333330000001,19.666666670000001,32.333333330000002,0,1.200000000000000,6.000000000000000,7/20/2022 19:00:00,2,337.572054954383646
301,7/21/2022 0:00:00,7:00,41.574692229999997,-71.724766900000006,L1R4,female,-22.213333330000001,11.000000000000000,23.166666670000001,0,1.533333333000000,6.000000000000000,7/21/2022 7:00:00,2,338.621286657740086
302,7/21/2022 0:00:00,11:00,41.574464570000004,-71.724557599999997,L1R4,female,33.920000000000002,16.666666670000001,33.666666669999998,0,2.066666667000000,6.000000000000000,7/21/2022 11:00:00,2,317.011481161289510
303,7/21/2022 0:00:00,19:00,41.574692849999998,-71.724696249999994,L1R4,female,22.914999999999999,18.500000000000000,30.750000000000000,0,1.400000000000000,5.000000000000000,7/21/2022 19:00:00,2,332.871990930312961
304,7/22/2022 0:00:00,7:00,41.574698099999999,-71.724697370000001,L1R4,female,28.786666669999999,16.000000000000000,24.166666670000001,0,1.600000000000000,5.000000000000000,7/22/2022 7:00:00,2,333.086685436776975
305,7/22/2022 0:00:00,11:00,41.574775629999998,-71.724908069999998,L1R4,female,50.726666670000000,20.666666670000001,30.500000000000000,0,2.200000000000000,5.000000000000000,7/22/2022 11:00:00,2,352.122140625971667
306,7/22/2022 0:00:00,19:00,41.574645699999998,-71.724789099999995,L1R4,female,19.780000000000001,18.000000000000000,31.500000000000000,0,3.000000000000000,5.000000000000000,7/22/2022 19:00:00,2,339.407253362516315
307,7/23/2022 0:00:00,7:00,41.574587430000001,-71.724834799999996,L1R4,female,31.596666670000001,20.333333329999999,22.000000000000000,0,1.400000000000000,6.000000000000000,7/23/2022 7:00:00,2,341.984879856876091
308,7/23/2022 0:00:00,11:00,41.574503600000000,-71.724565429999998,L1R4,female,29.030000000000001,13.333333330000000,34.833333330000002,0,2.400000000000000,6.000000000000000,7/23/2022 11:00:00,2,318.298204397204131
309,7/23/2022 0:00:00,19:00,41.574715070000003,-71.724681129999993,L1R4,female,22.140000000000001,21.000000000000000,31.000000000000000,0,2.866666667000000,5.000000000000000,7/23/2022 19:00:00,2,332.169859595499190
310,7/24/2022 0:00:00,7:00,41.574742370000003,-71.724720500000004,L1R4,female,18.223333329999999,15.666666670000000,22.000000000000000,0,1.266666667000000,6.333333333000000,7/24/2022 7:00:00,2,336.044945658938445
311,7/24/2022 0:00:00,11:00,41.574604030000003,-71.724666569999997,L1R4,female,37.549999999999997,19.000000000000000,35.166666669999998,0,1.800000000000000,5.000000000000000,7/24/2022 11:00:00,2,328.499531844147100
312,7/24/2022 0:00:00,19:00,41.574682750000001,-71.724696199999997,L1R4,female,21.925000000000001,41.000000000000000,33.250000000000000,0,2.400000000000000,5.000000000000000,7/24/2022 19:00:00,2,332.633276680517497
313,7/25/2022 0:00:00,7:00,41.574717350000000,-71.724692300000001,L1R4,female,30.399999999999999,32.000000000000000,27.750000000000000,0,2.400000000000000,5.500000000000000,7/25/2022 7:00:00,2,333.134435709767672
314,7/25/2022 0:00:00,11:00,41.574837129999999,-71.725018969999994,L1R4,female,18.916666670000001,21.333333329999999,31.833333329999999,0,2.866666667000000,5.333333333000000,7/25/2022 11:00:00,2,362.703568280297702
