Date,Time,Latitude,Longitude,Turtle_ID,Turtle_sex,Altitude,Duration,Temperature,Voltage,DOP,Satellites,EST_Time
5/3/2022,19:00,41.5785363,-71.7199468,L3R3,female,23.92,34,12.5,0,3.6,5,5/3/22 19:00
5/4/2022,7:00,41.578414,-71.7199352,L3R3,female,22.15666667,30.33333333,10,0,1.866666667,5.333333333,5/4/22 7:00
5/4/2022,13:00,41.57840503,-71.71993373,L3R3,female,29.30666667,14.33333333,12.83333333,0,1.6,6,5/4/22 13:00
5/4/2022,19:00,41.5785714,-71.72000195,L3R3,female,22.54,29.5,14.5,0,4,5,5/4/22 19:00
5/5/2022,7:00,41.5785519,-71.71985103,L3R3,female,14.43666667,25.66666667,7.5,0,3.2,4.666666667,5/5/22 7:00
5/5/2022,19:00,41.57854793,-71.7196942,L3R3,female,17.94666667,24,20.33333333,0,2.2,5,5/5/22 19:00
5/6/2022,7:00,41.5786082,-71.7196915,L3R3,female,31.49666667,13.33333333,6.333333333,0,2.333333333,5,5/6/22 7:00
5/6/2022,19:00,41.578603,-71.71978897,L3R3,female,24.10666667,19,13.83333333,0,1.8,4.666666667,5/6/22 19:00
5/7/2022,7:00,41.57859467,-71.7195992,L3R3,female,31.68333333,38,10.5,0,2.533333333,4.666666667,5/7/22 7:00
5/9/2022,13:00,41.5779873,-71.72045405,L3R3,female,6.765,33.5,25,0,2.8,5,5/9/22 13:00
5/10/2022,13:00,41.5773889,-71.7200917,L3R3,female,36.47,64,31.5,0,2.2,5,5/10/22 13:00
5/11/2022,13:00,41.5778576,-71.7204164,L3R3,female,34.55,39.33333333,36.33333333,0,2.333333333,4.666666667,5/11/22 13:00
5/11/2022,19:00,41.5779484,-71.7203657,L3R3,female,-3.436666667,19.66666667,22.83333333,0,2.533333333,5,5/11/22 19:00
5/12/2022,7:00,41.57785137,-71.7204927,L3R3,female,14.23333333,30.66666667,15.16666667,0,1.4,5,5/12/22 7:00
5/12/2022,13:00,41.5778603,-71.7211625,L3R3,female,18.14,62,37,0,2.2,5,5/12/22 13:00
5/12/2022,19:00,41.5778086,-71.7211415,L3R3,female,-4.016666667,18,27.33333333,0,2.2,5,5/12/22 19:00
5/13/2022,7:00,41.57773767,-71.7211418,L3R3,female,27.46666667,16.33333333,16.16666667,0,1.466666667,5,5/13/22 7:00
5/13/2022,13:00,41.5777867,-71.7211474,L3R3,female,10.03,22.5,36.5,0,1.8,5,5/13/22 13:00
5/13/2022,19:00,41.577787,-71.72115095,L3R3,female,19.785,70,28.25,0,2.7,4,5/13/22 19:00
5/14/2022,7:00,41.5777612,-71.7211408,L3R3,female,19.5,11.33333333,17.16666667,0,2.666666667,4.666666667,5/14/22 7:00
5/14/2022,13:00,41.57775377,-71.72107637,L3R3,female,16.91333333,23.66666667,30.33333333,0,1.6,6,5/14/22 13:00
5/14/2022,19:00,41.57792583,-71.7202811,L3R3,female,-8.646666667,28,24.16666667,0,2.2,5,5/14/22 19:00
5/15/2022,7:00,41.5782259,-71.72022583,L3R3,female,6.53,42.33333333,18.5,0,1.8,4.666666667,5/15/22 7:00
5/15/2022,13:00,41.57845747,-71.72135243,L3R3,female,13.19666667,17.66666667,34.33333333,0,1.4,6.666666667,5/15/22 13:00
5/15/2022,19:00,41.57851107,-71.72125297,L3R3,female,1.966666667,11.66666667,24,0,2.8,5.666666667,5/15/22 19:00
5/16/2022,7:00,41.57840887,-71.72132677,L3R3,female,25.31,18.33333333,18.33333333,0,2.333333333,4.666666667,5/16/22 7:00
5/16/2022,13:00,41.57845317,-71.72167703,L3R3,female,24.28666667,19.33333333,32.5,0,2.2,4.666666667,5/16/22 13:00
5/16/2022,19:00,41.57850157,-71.721456,L3R3,female,21.24333333,11.33333333,23.16666667,0,2.266666667,5.666666667,5/16/22 19:00
5/17/2022,7:00,41.5784961,-71.72145733,L3R3,female,16.89666667,15.66666667,11.16666667,0,1.2,6,5/17/22 7:00
5/17/2022,13:00,41.57860773,-71.72151543,L3R3,female,29.04,15.66666667,32.16666667,0,2.333333333,5.333333333,5/17/22 13:00
5/17/2022,19:00,41.57851897,-71.72138567,L3R3,female,3.49,15.66666667,21,0,2.133333333,6,5/17/22 19:00
5/18/2022,7:00,41.57847267,-71.72143323,L3R3,female,17.82333333,15.66666667,7.166666667,0,1.2,6,5/18/22 7:00
5/18/2022,13:00,41.57850843,-71.7213437,L3R3,female,13.85,18.66666667,32.83333333,0,1.266666667,6.666666667,5/18/22 13:00
5/20/2022,13:00,41.57824083,-71.72036933,L3R3,female,32.28,68,32,0,2.466666667,4.333333333,5/20/22 13:00
5/20/2022,19:00,41.5783075,-71.721494,L3R3,female,49.05333333,11.66666667,22,0,1.866666667,5.666666667,5/20/22 19:00
5/21/2022,7:00,41.57832393,-71.72128033,L3R3,female,1.286666667,12.33333333,16.83333333,0,1.866666667,5,5/21/22 7:00
5/21/2022,13:00,41.57818587,-71.72149567,L3R3,female,20.58,17.33333333,35.83333333,0,1.2,6.666666667,5/21/22 13:00
5/21/2022,19:00,41.5780649,-71.72143483,L3R3,female,15.13,16.33333333,29,0,1.2,7,5/21/22 19:00
5/22/2022,7:00,41.57799603,-71.72140713,L3R3,female,4.666666667,11.33333333,14.83333333,0,1.6,6,5/22/22 7:00
5/22/2022,13:00,41.57810037,-71.72155377,L3R3,female,14.71,25,36.66666667,0,2.333333333,5,5/22/22 13:00
5/22/2022,19:00,41.5778951,-71.7215889,L3R3,female,57.48666667,18.66666667,27.5,0,2.066666667,5.333333333,5/22/22 19:00
5/23/2022,7:00,41.57801623,-71.72147543,L3R3,female,4.143333333,11,16.5,0,1.733333333,5.333333333,5/23/22 7:00
5/23/2022,13:00,41.57798503,-71.7214954,L3R3,female,12.06666667,19,29.83333333,0,1.6,5,5/23/22 13:00
5/23/2022,19:00,41.57796757,-71.72150033,L3R3,female,16.26333333,19.33333333,21.5,0,1.6,6,5/23/22 19:00
5/24/2022,7:00,41.57802197,-71.72145613,L3R3,female,19.5,11.66666667,13,0,1.533333333,5.666666667,5/24/22 7:00
5/25/2022,7:00,41.57805477,-71.72151337,L3R3,female,9.363333333,12.66666667,6,0,1.8,5,5/25/22 7:00
5/25/2022,11:00,41.5779906,-71.72158347,L3R3,female,30.96333333,11.33333333,44.66666667,0,1.8,5.333333333,5/25/22 11:00
5/26/2022,11:00,41.57879577,-71.72032913,L3R3,female,25.09,39.33333333,32,0,1.733333333,5,5/26/22 11:00
5/26/2022,19:00,41.5785282,-71.72096277,L3R3,female,34.98666667,26,22.33333333,0,1.4,5,5/26/22 19:00
5/27/2022,7:00,41.57845157,-71.72090617,L3R3,female,15.44,38.33333333,18.83333333,0,2,4.666666667,5/27/22 7:00
5/27/2022,11:00,41.578698,-71.72132017,L3R3,female,13.22,17.66666667,23.83333333,0,1.4,6,5/27/22 11:00
5/27/2022,19:00,41.57869813,-71.72140477,L3R3,female,16.21666667,18.33333333,24,0,1.133333333,7,5/27/22 19:00
5/28/2022,7:00,41.5786811,-71.72140137,L3R3,female,-2.236666667,19,20.5,0,1.8,5.666666667,5/28/22 7:00
5/28/2022,11:00,41.57866487,-71.7213681,L3R3,female,13.35,11.66666667,23,0,1.4,6,5/28/22 11:00
5/28/2022,19:00,41.57870483,-71.72138717,L3R3,female,12.36666667,24,25.16666667,0,1.266666667,5.666666667,5/28/22 19:00
5/29/2022,7:00,41.5786735,-71.72133333,L3R3,female,-10.33,11,10.16666667,0,1.8,6,5/29/22 7:00
5/29/2022,11:00,41.57872103,-71.72149683,L3R3,female,25.40666667,11.33333333,42.83333333,0,2.133333333,5,5/29/22 11:00
5/29/2022,19:00,41.57871757,-71.72144787,L3R3,female,12.78666667,18,23.33333333,0,1,7,5/29/22 19:00
5/30/2022,7:00,41.57874217,-71.72141413,L3R3,female,-1.846666667,16,11,0,1.733333333,5.666666667,5/30/22 7:00
5/30/2022,11:00,41.57869113,-71.72151343,L3R3,female,18.09666667,20.66666667,39.33333333,0,1.8,5.666666667,5/30/22 11:00
5/30/2022,19:00,41.57859545,-71.7203489,L3R3,female,24.805,35,29.75,0,3.2,5,5/30/22 19:00
5/31/2022,7:00,41.57860237,-71.72008643,L3R3,female,5.11,23.66666667,18.66666667,0,1.666666667,5,5/31/22 7:00
5/31/2022,11:00,41.5787658,-71.72041673,L3R3,female,6.24,44.66666667,33,0,1.733333333,4.666666667,5/31/22 11:00
5/31/2022,19:00,41.5787942,-71.7213107,L3R3,female,19.515,24.5,28.75,0,2.5,5,5/31/22 19:00
6/1/2022,11:00,41.57864,-71.7207323,L3R3,female,9.44,70,21,0,3,4,6/1/22 11:00
6/1/2022,19:00,41.5788141,-71.72155303,L3R3,female,63.48,16,21.33333333,0,2.6,5,6/1/22 19:00
6/2/2022,7:00,41.57881297,-71.721347,L3R3,female,10.88333333,20.66666667,17.66666667,0,2.333333333,5,6/2/22 7:00
6/2/2022,11:00,41.57869117,-71.72144693,L3R3,female,48.23333333,11.33333333,28,0,2.4,5.333333333,6/2/22 11:00
6/2/2022,19:00,41.578833,-71.7212169,L3R3,female,-14.73,17.5,22.5,0,2.2,4.5,6/2/22 19:00
6/3/2022,7:00,41.57895403,-71.72130437,L3R3,female,11.81,16.66666667,18,0,1.933333333,5.333333333,6/3/22 7:00
6/3/2022,11:00,41.578889,-71.72133807,L3R3,female,22.46,11.66666667,22,0,2,6,6/3/22 11:00
6/3/2022,19:00,41.57885235,-71.72129965,L3R3,female,12.99,67,29.75,0,2,5,6/3/22 19:00
6/4/2022,7:00,41.5787792,-71.7209529,L3R3,female,-0.46,70,19.5,0,2.4,3,6/4/22 7:00
6/4/2022,11:00,41.57864153,-71.7213396,L3R3,female,38.37666667,16,27.16666667,0,2.6,6,6/4/22 11:00
6/4/2022,19:00,41.57877807,-71.72133487,L3R3,female,38.86333333,27.66666667,26.33333333,0,2.2,5.333333333,6/4/22 19:00
6/5/2022,7:00,41.5786841,-71.72127567,L3R3,female,20.99,15.33333333,7.833333333,0,2,5,6/5/22 7:00
6/5/2022,11:00,41.57873057,-71.7212431,L3R3,female,13.16333333,15.66666667,17.33333333,0,1.466666667,6.333333333,6/5/22 11:00
6/5/2022,19:00,41.5787464,-71.7214518,L3R3,female,62.41,16,28,0,2,4,6/5/22 19:00
6/6/2022,7:00,41.57885283,-71.7212927,L3R3,female,14.93333333,57,11,0,3,4.333333333,6/6/22 7:00
6/6/2022,11:00,41.57884067,-71.72135923,L3R3,female,30.52333333,25.33333333,28,0,2.4,6,6/6/22 11:00
6/7/2022,19:00,41.57883603,-71.72129037,L3R3,female,3.98,42,28.16666667,0,1.8,4.666666667,6/7/22 19:00
6/8/2022,7:00,41.5784963,-71.7205578,L3R3,female,0.3,70,21.5,0,2.4,3,6/8/22 7:00
6/11/2022,7:00,41.57839695,-71.72092555,L3R3,female,-6.845,70,18,0,2.3,3.5,6/11/22 7:00
6/11/2022,11:00,41.5785802,-71.72090373,L3R3,female,24.45333333,70,29.33333333,0,2.4,4,6/11/22 11:00
6/12/2022,11:00,41.57883613,-71.7204954,L3R3,female,-0.053333333,70,22.33333333,0,3.2,3,6/12/22 11:00
6/13/2022,11:00,41.57842365,-71.7202893,L3R3,female,41.04,70,29.75,0,3.3,4,6/13/22 11:00
6/14/2022,11:00,41.5784205,-71.71989225,L3R3,female,-3.775,51,27,0,2.3,4.5,6/14/22 11:00
6/17/2022,7:00,41.57863293,-71.72038843,L3R3,female,14.84,20.66666667,19.5,0,1.6,5,6/17/22 7:00
6/17/2022,11:00,41.5785881,-71.7204014,L3R3,female,46.07,70,23,0,2.8,4,6/17/22 11:00
6/30/2022,7:00,41.57735925,-71.71843655,L3R3,female,31.145,70,20.25,0,3.1,4,6/30/22 7:00
6/30/2022,11:00,41.5774636,-71.7184717,L3R3,female,0.005,70,36.75,0,3.8,3,6/30/22 11:00
6/30/2022,19:00,41.5773459,-71.718175,L3R3,female,26.79,28,26.5,0,3.8,4.5,6/30/22 19:00
7/1/2022,7:00,41.57741757,-71.71819557,L3R3,female,-6.793333333,70,21.16666667,0,2.4,3.666666667,7/1/22 7:00
7/1/2022,11:00,41.57736393,-71.71812367,L3R3,female,36.09,23,30.83333333,0,1.8,5,7/1/22 11:00
7/4/2022,11:00,41.5776463,-71.7188343,L3R3,female,-0.27,70,24.5,0,3.4,3,7/4/22 11:00
7/4/2022,19:00,41.577439,-71.7189968,L3R3,female,0.07,70,27,0,2.8,3,7/4/22 19:00
7/6/2022,7:00,41.57731607,-71.71888327,L3R3,female,32.02666667,20.66666667,22.16666667,0,1.733333333,5.333333333,7/6/22 7:00
7/6/2022,11:00,41.57755075,-71.7184825,L3R3,female,33.54,70,31.75,0,2.2,4,7/6/22 11:00
7/6/2022,19:00,41.57752335,-71.7184473,L3R3,female,-4.465,70,30,0,2.9,3.5,7/6/22 19:00
7/7/2022,7:00,41.57745155,-71.71854575,L3R3,female,-6.025,30,19,0,3,4.5,7/7/22 7:00
7/7/2022,11:00,41.57745373,-71.71845383,L3R3,female,31.37333333,19.33333333,21.83333333,0,3.8,5,7/7/22 11:00
7/8/2022,19:00,41.5774923,-71.7184661,L3R3,female,0.93,70,29.5,0,1.8,4,7/8/22 19:00
7/9/2022,7:00,41.57739527,-71.71860403,L3R3,female,-16.06,14.66666667,19,0,1.466666667,5,7/9/22 7:00
7/9/2022,11:00,41.57771945,-71.7183882,L3R3,female,28.995,59,26.5,0,1.4,6,7/9/22 11:00
7/9/2022,19:00,41.57849193,-71.7177389,L3R3,female,8.886666667,25,27.16666667,0,1.733333333,4.666666667,7/9/22 19:00
7/10/2022,7:00,41.57852433,-71.71767563,L3R3,female,14.87666667,17.66666667,15.83333333,0,1.466666667,5.666666667,7/10/22 7:00
7/10/2022,11:00,41.57841913,-71.71770553,L3R3,female,24.53,45.33333333,24,0,3.066666667,4.666666667,7/10/22 11:00
7/10/2022,19:00,41.57863933,-71.7176012,L3R3,female,19.56666667,45.33333333,28.33333333,0,2.2,4.333333333,7/10/22 19:00
7/11/2022,7:00,41.57865593,-71.7176202,L3R3,female,20.50333333,42.33333333,16.83333333,0,1.866666667,5.666666667,7/11/22 7:00
7/11/2022,19:00,41.57867487,-71.71766813,L3R3,female,27.17333333,67,30.16666667,0,2.133333333,4.333333333,7/11/22 19:00
7/12/2022,7:00,41.5786199,-71.71764013,L3R3,female,-23.20333333,21.66666667,17.66666667,0,2,5,7/12/22 7:00
7/12/2022,11:00,41.5786092,-71.71758353,L3R3,female,16.30333333,20.33333333,26.33333333,0,1.8,6,7/12/22 11:00
7/12/2022,19:00,41.5786371,-71.71767743,L3R3,female,5.276666667,70,31.83333333,0,2.4,4,7/12/22 19:00
7/13/2022,7:00,41.57866113,-71.7176515,L3R3,female,34.41333333,13.33333333,21.33333333,0,1.8,5.666666667,7/13/22 7:00
7/13/2022,11:00,41.57862693,-71.71800667,L3R3,female,30.15666667,30.66666667,30.83333333,0,1.8,5,7/13/22 11:00
7/15/2022,19:00,41.57791675,-71.71923305,L3R3,female,-0.98,70,27,0,3,3.5,7/15/22 19:00
7/16/2022,7:00,41.5778259,-71.7193883,L3R3,female,-0.16,70,17.5,0,2.8,3,7/16/22 7:00
7/17/2022,7:00,41.57787035,-71.7194765,L3R3,female,42.5,65,25,0,1.9,5,7/17/22 7:00
7/17/2022,11:00,41.57781777,-71.71934357,L3R3,female,19.45,25,28.5,0,1.8,6,7/17/22 11:00
7/17/2022,19:00,41.57745735,-71.71875,L3R3,female,16.6,29,27.25,0,1.8,5,7/17/22 19:00
7/18/2022,7:00,41.57751463,-71.7187388,L3R3,female,14.20333333,23.66666667,24,0,1.866666667,5.333333333,7/18/22 7:00
7/18/2022,11:00,41.57741293,-71.71866817,L3R3,female,-1.19,21,27,0,2,5,7/18/22 11:00
7/18/2022,19:00,41.57738463,-71.71892547,L3R3,female,18.92666667,70,28,0,2.333333333,4,7/18/22 19:00
7/19/2022,7:00,41.57735693,-71.71889893,L3R3,female,14.35666667,26,24.66666667,0,1.933333333,5,7/19/22 7:00
7/19/2022,11:00,41.5768,-71.7184908,L3R3,female,9.24,70,44.5,0,3.4,4,7/19/22 11:00
7/20/2022,19:00,41.57674883,-71.71910997,L3R3,female,8.613333333,67.66666667,32.16666667,0,2.666666667,4.333333333,7/20/22 19:00
7/21/2022,7:00,41.5767249,-71.7191222,L3R3,female,23.16666667,16.66666667,23.33333333,0,1.6,5,7/21/22 7:00
7/21/2022,11:00,41.5766134,-71.71919315,L3R3,female,31.855,51.5,33,0,4,4.5,7/21/22 11:00
7/21/2022,19:00,41.5767969,-71.71913537,L3R3,female,9.13,45,30.83333333,0,2,4.666666667,7/21/22 19:00
7/22/2022,7:00,41.57676593,-71.71916557,L3R3,female,12.00333333,44.66666667,26.16666667,0,1.533333333,5,7/22/22 7:00
7/22/2022,11:00,41.57689623,-71.71912447,L3R3,female,-1.8,70,36,0,2.866666667,4.333333333,7/22/22 11:00
7/22/2022,19:00,41.57676947,-71.7190114,L3R3,female,10.05333333,27.33333333,30,0,3,5,7/22/22 19:00
7/23/2022,7:00,41.5767369,-71.7189932,L3R3,female,27.69,34.33333333,23,0,2.6,4.666666667,7/23/22 7:00
4/15/2022,7:00,41.57753643,-71.71933813,L3R9,female,6.95,43,10.16666667,0,2.066666667,4.333333333,4/15/22 7:00
4/16/2022,13:00,41.57809655,-71.7203855,L3R9,female,28.495,32.5,19.25,0,1.6,4.5,4/16/22 13:00
4/21/2022,13:00,41.57839267,-71.72094417,L3R9,female,57.98,14.66666667,31.66666667,0,1.4,5,4/21/22 13:00
4/23/2022,13:00,41.57837217,-71.7207828,L3R9,female,38.44333333,21.66666667,38.33333333,0,1.933333333,4.666666667,4/23/22 13:00
4/30/2022,13:00,41.578374,-71.72093067,L3R9,female,40.22,21,36,0,1.933333333,5.666666667,4/30/22 13:00
4/30/2022,19:00,41.57836233,-71.72092097,L3R9,female,21.59333333,34.33333333,18.16666667,0,2.933333333,5,4/30/22 19:00
5/1/2022,7:00,41.57839913,-71.7209209,L3R9,female,28.03666667,31.33333333,3.166666667,0,2.6,4.666666667,5/1/22 7:00
5/1/2022,13:00,41.5783286,-71.72094463,L3R9,female,33.35,23,40.66666667,0,2.333333333,5,5/1/22 13:00
5/1/2022,19:00,41.5782754,-71.72086617,L3R9,female,31.47,17,19,0,1.933333333,5,5/1/22 19:00
5/2/2022,7:00,41.5784211,-71.72091747,L3R9,female,16.24666667,20,6,0,2.266666667,5,5/2/22 7:00
5/2/2022,13:00,41.5783403,-71.7208239,L3R9,female,10.79,23.66666667,13.16666667,0,2.266666667,5,5/2/22 13:00
5/2/2022,19:00,41.57839675,-71.72083215,L3R9,female,12.765,66,15,0,2.2,4.5,5/2/22 19:00
5/3/2022,7:00,41.5783696,-71.72085443,L3R9,female,4.106666667,70,13.33333333,0,3.333333333,4,5/3/22 7:00
5/3/2022,13:00,41.57834417,-71.7209536,L3R9,female,29.39333333,21.33333333,19,0,1.8,5,5/3/22 13:00
5/3/2022,19:00,41.5783109,-71.7209169,L3R9,female,26.53,51,16.5,0,3.8,5,5/3/22 19:00
5/4/2022,7:00,41.57846963,-71.7209351,L3R9,female,22.72666667,36.66666667,12.16666667,0,3.4,4.333333333,5/4/22 7:00
5/4/2022,13:00,41.5784218,-71.72112327,L3R9,female,24.69666667,68,18.16666667,0,2.133333333,4.333333333,5/4/22 13:00
5/4/2022,19:00,41.5783658,-71.7208083,L3R9,female,-21.785,32.5,17.5,0,3.2,5,5/4/22 19:00
5/5/2022,7:00,41.57845693,-71.72090133,L3R9,female,7.233333333,70,11.33333333,0,3.533333333,4,5/5/22 7:00
5/5/2022,13:00,41.57845597,-71.72092157,L3R9,female,6.86,27.66666667,31.5,0,2.2,5,5/5/22 13:00
5/5/2022,19:00,41.57842893,-71.7209676,L3R9,female,35.35333333,14.33333333,21.16666667,0,2.333333333,5,5/5/22 19:00
5/6/2022,7:00,41.5783916,-71.7209085,L3R9,female,17.42666667,57.33333333,11.5,0,2.6,4.666666667,5/6/22 7:00
5/6/2022,13:00,41.5784161,-71.72103327,L3R9,female,34.95333333,22.66666667,24.16666667,0,1.733333333,5.666666667,5/6/22 13:00
5/6/2022,19:00,41.57835417,-71.72097,L3R9,female,31.65333333,25.33333333,15.16666667,0,1.6,6,5/6/22 19:00
5/7/2022,7:00,41.5784181,-71.72092907,L3R9,female,7.08,70,13.5,0,2.8,4,5/7/22 7:00
5/7/2022,13:00,41.5784524,-71.72092497,L3R9,female,21.87,24.66666667,15.33333333,0,2,5,5/7/22 13:00
5/7/2022,19:00,41.5783378,-71.72093743,L3R9,female,17.63,70,13.83333333,0,2.866666667,4,5/7/22 19:00
5/8/2022,7:00,41.57826977,-71.7208051,L3R9,female,47.24333333,34.33333333,9.333333333,0,2.2,5,5/8/22 7:00
5/8/2022,13:00,41.5783675,-71.7209995,L3R9,female,15.92333333,24.33333333,31.33333333,0,2.4,5,5/8/22 13:00
5/8/2022,19:00,41.57837603,-71.7209312,L3R9,female,17.87,37,15.83333333,0,2.466666667,5,5/8/22 19:00
5/9/2022,7:00,41.57832945,-71.72099675,L3R9,female,21.19,26,6.75,0,1.6,5,5/9/22 7:00
5/9/2022,13:00,41.5785373,-71.7209045,L3R9,female,40.37666667,21.33333333,30.66666667,0,2.733333333,5,5/9/22 13:00
5/11/2022,13:00,41.57832233,-71.72103527,L3R9,female,47.69666667,49,38.16666667,0,2.4,4.666666667,5/11/22 13:00
5/11/2022,19:00,41.5784764,-71.7208908,L3R9,female,26.90333333,20,23,0,2.2,5,5/11/22 19:00
5/12/2022,7:00,41.57840277,-71.72088597,L3R9,female,9.5,21.33333333,15.66666667,0,1.4,5,5/12/22 7:00
5/12/2022,13:00,41.5783828,-71.72083055,L3R9,female,0.19,70,37.5,0,3.5,3.5,5/12/22 13:00
5/12/2022,19:00,41.57838937,-71.72088947,L3R9,female,20.72333333,20.66666667,26.33333333,0,2.2,5,5/12/22 19:00
5/13/2022,7:00,41.5783262,-71.72088837,L3R9,female,7.03,68,20.83333333,0,2.733333333,3.333333333,5/13/22 7:00
5/13/2022,13:00,41.57836853,-71.72158243,L3R9,female,6.756666667,20,39.33333333,0,1.8,5,5/13/22 13:00
5/14/2022,7:00,41.57836745,-71.72059305,L3R9,female,18.69,66,21.5,0,2.3,4.5,5/14/22 7:00
5/14/2022,13:00,41.57840053,-71.72159887,L3R9,female,9.78,17,29.5,0,1.4,6,5/14/22 13:00
5/14/2022,19:00,41.57840643,-71.7215848,L3R9,female,15.57,43.66666667,26.83333333,0,2.8,5.333333333,5/14/22 19:00
5/15/2022,7:00,41.57837577,-71.7216732,L3R9,female,15.39,21.33333333,19,0,1.4,5,5/15/22 7:00
5/15/2022,13:00,41.5783442,-71.72167287,L3R9,female,26.37333333,42.66666667,31.83333333,0,2.933333333,4.333333333,5/15/22 13:00
5/15/2022,19:00,41.5782407,-71.7211974,L3R9,female,24.77,70,29,0,3,4,5/15/22 19:00
5/16/2022,13:00,41.57841065,-71.72082665,L3R9,female,8.005,70,39.25,0,2.4,4,5/16/22 13:00
5/16/2022,19:00,41.57837833,-71.72091087,L3R9,female,22.60333333,24,25.66666667,0,2.2,5,5/16/22 19:00
5/17/2022,7:00,41.5783577,-71.72091237,L3R9,female,11.12666667,25.33333333,15,0,1.6,5,5/17/22 7:00
5/17/2022,13:00,41.5783561,-71.72161823,L3R9,female,38.94666667,13.66666667,35.66666667,0,1.6,5,5/17/22 13:00
5/17/2022,19:00,41.5783063,-71.7216978,L3R9,female,38.15,18.66666667,23.83333333,0,2.133333333,5,5/17/22 19:00
5/18/2022,7:00,41.57841267,-71.7216735,L3R9,female,7.756666667,18,9.166666667,0,1.466666667,5.333333333,5/18/22 7:00
5/18/2022,13:00,41.57843153,-71.72161003,L3R9,female,19.45666667,17.33333333,34.5,0,1.666666667,5.666666667,5/18/22 13:00
5/20/2022,13:00,41.5783771,-71.7209238,L3R9,female,11.20666667,70,40.33333333,0,3.133333333,3.666666667,5/20/22 13:00
5/20/2022,19:00,41.57832153,-71.72091167,L3R9,female,35.74666667,17.66666667,20.83333333,0,2.4,4.666666667,5/20/22 19:00
5/21/2022,7:00,41.57843043,-71.72133613,L3R9,female,5.033333333,15.66666667,18.83333333,0,1.866666667,5,5/21/22 7:00
5/21/2022,13:00,41.5782744,-71.7215705,L3R9,female,19.04333333,18.33333333,35.83333333,0,1.533333333,5.666666667,5/21/22 13:00
5/21/2022,19:00,41.57815787,-71.7216493,L3R9,female,42.67,11.66666667,28,0,2.6,5.333333333,5/21/22 19:00
5/22/2022,7:00,41.57830163,-71.72173993,L3R9,female,20.65,15,16.83333333,0,1.6,6,5/22/22 7:00
5/22/2022,13:00,41.5783007,-71.72152863,L3R9,female,28.80333333,15,37.5,0,2.333333333,5,5/22/22 13:00
5/22/2022,19:00,41.57828583,-71.72161097,L3R9,female,19.61666667,11.33333333,28.33333333,0,1.866666667,5.333333333,5/22/22 19:00
5/23/2022,7:00,41.57820963,-71.72154007,L3R9,female,16.59666667,13,18.5,0,1.8,5,5/23/22 7:00
5/23/2022,13:00,41.57825007,-71.7215225,L3R9,female,16.06333333,18,38.83333333,0,1.6,5,5/23/22 13:00
5/23/2022,19:00,41.57817393,-71.72157267,L3R9,female,24.08333333,11.66666667,22.33333333,0,1.333333333,6.333333333,5/23/22 19:00
5/24/2022,7:00,41.57825077,-71.7215807,L3R9,female,14.46333333,18.33333333,15.83333333,0,2.066666667,5.333333333,5/24/22 7:00
5/25/2022,11:00,41.57826135,-71.7201847,L3R9,female,38.755,25,33.75,0,1.6,5,5/25/22 11:00
5/26/2022,11:00,41.57829165,-71.72055615,L3R9,female,47.77,66.5,35.25,0,2.4,4.5,5/26/22 11:00
5/26/2022,19:00,41.57840577,-71.7208744,L3R9,female,18.67,15.66666667,21.33333333,0,2,6,5/26/22 19:00
5/27/2022,7:00,41.57836487,-71.7209045,L3R9,female,24.79333333,42.33333333,19.33333333,0,1.8,5,5/27/22 7:00
5/27/2022,11:00,41.57838933,-71.72143547,L3R9,female,21.73,17.66666667,26.5,0,1.4,6,5/27/22 11:00
5/27/2022,19:00,41.5783969,-71.7215281,L3R9,female,8.975,21,23,0,1.8,6,5/27/22 19:00
5/28/2022,7:00,41.57841533,-71.7215559,L3R9,female,10.94,21,19.5,0,2.6,5,5/28/22 7:00
5/28/2022,11:00,41.57826297,-71.72147147,L3R9,female,37.05,20,24.33333333,0,2.2,4.666666667,5/28/22 11:00
5/28/2022,19:00,41.57812257,-71.72155453,L3R9,female,37.04666667,14.33333333,24.33333333,0,1.8,5.666666667,5/28/22 19:00
5/29/2022,7:00,41.57818223,-71.7214923,L3R9,female,3.456666667,11.33333333,11,0,1.933333333,5,5/29/22 7:00
5/29/2022,11:00,41.57825677,-71.7215844,L3R9,female,17.73333333,21.33333333,43.83333333,0,1.8,5.333333333,5/29/22 11:00
5/29/2022,19:00,41.5783471,-71.72118075,L3R9,female,18.975,29.5,32,0,2.2,5,5/29/22 19:00
5/30/2022,11:00,41.57857483,-71.7207241,L3R9,female,-21.08,18.33333333,35.83333333,0,3.333333333,4.666666667,5/30/22 11:00
5/30/2022,19:00,41.57831233,-71.72090743,L3R9,female,0.733333333,20.66666667,28.66666667,0,1.4,5,5/30/22 19:00
5/31/2022,11:00,41.5783529,-71.7208146,L3R9,female,28.80333333,70,38.33333333,0,2.533333333,3.666666667,5/31/22 11:00
5/31/2022,19:00,41.5783597,-71.7209483,L3R9,female,40.50666667,19.66666667,25,0,1.533333333,5.333333333,5/31/22 19:00
6/1/2022,7:00,41.5783141,-71.72094727,L3R9,female,27.13,20.33333333,16.33333333,0,2.066666667,5,6/1/22 7:00
6/1/2022,11:00,41.57836177,-71.7208871,L3R9,female,10.11,17.66666667,20,0,2.866666667,4.666666667,6/1/22 11:00
