"","Turtle_ID","Latitude","Longitude","Longitude.1","Latitude.1","optional"
"247","L1R4",41.5762642,-71.7229356,272992.735506054,4606312.16279078,TRUE
"248","L1R4",41.57626687,-71.72296563,272990.241077246,4606312.53828062,TRUE
"249","L1R4",41.5761431,-71.72425065,272882.667090955,4606302.1777429,TRUE
"250","L1R4",41.57498317,-71.72452077,272856.078209491,4606174.09519559,TRUE
"251","L1R4",41.57501657,-71.7245692,272852.157338916,4606177.93130895,TRUE
"252","L1R4",41.5746909,-71.7246299,272845.95432333,4606141.93011448,TRUE
"253","L1R4",41.57454903,-71.72442767,272862.318457898,4606125.64499278,TRUE
"254","L1R4",41.57462723,-71.7244707,272859.004882602,4606134.44128608,TRUE
"255","L1R4",41.57458305,-71.72448185,272857.920303758,4606129.56508306,TRUE
"256","L1R4",41.57460973,-71.7244771,272858.409900393,4606132.51501097,TRUE
"257","L1R4",41.57453617,-71.7246932,272840.133901922,4606124.91622673,TRUE
"258","L1R4",41.57481607,-71.72515407,272802.688974423,4606157.20879939,TRUE
"259","L1R4",41.5745791,-71.72454645,272852.520212945,4606129.29658397,TRUE
"260","L1R4",41.57465427,-71.72452807,272854.316284567,4606137.59474832,TRUE
"261","L1R4",41.57456983,-71.7246108,272847.122311311,4606128.4367203,TRUE
"262","L1R4",41.57455743,-71.724405,272864.238098276,4606126.51800519,TRUE
"263","L1R4",41.57462037,-71.72446233,272859.678705299,4606133.65754276,TRUE
"264","L1R4",41.57457277,-71.7245543,272851.843497136,4606128.61439688,TRUE
"265","L1R4",41.57461687,-71.72446737,272859.246206536,4606133.28218766,TRUE
"266","L1R4",41.57461693,-71.72447083,272858.957928035,4606133.29795986,TRUE
"267","L1R4",41.5746379,-71.7245545,272852.055196906,4606135.84668371,TRUE
"268","L1R4",41.57460067,-71.72465293,272843.717724305,4606131.97199709,TRUE
"269","L1R4",41.5745237,-71.7246603,272842.833324002,4606123.4449795,TRUE
"270","L1R4",41.57461235,-71.72450445,272856.138690656,4606132.87793683,TRUE
"271","L1R4",41.5747299,-71.72459717,272848.820045861,4606146.1743284,TRUE
"272","L1R4",41.5748179,-71.72463353,272846.096994571,4606156.0412169,TRUE
"273","L1R4",41.57486907,-71.72471437,272839.536151156,4606161.93578291,TRUE
"274","L1R4",41.57461547,-71.72446087,272859.78325655,4606133.10962334,TRUE
"275","L1R4",41.57463747,-71.72450523,272856.161736183,4606135.6692093,TRUE
"276","L1R4",41.57449605,-71.7244436,272860.804476225,4606119.80425997,TRUE
"277","L1R4",41.57458377,-71.7244329,272862.004197707,4606129.51614584,TRUE
"278","L1R4",41.57446383,-71.72449927,272856.049822742,4606116.37326441,TRUE
"279","L1R4",41.5748034,-71.72520453,272798.437280994,4606155.93487009,TRUE
"280","L1R4",41.57479393,-71.7252172,272797.347666679,4606154.91672995,TRUE
"281","L1R4",41.574758,-71.7252663,272793.1277832,4606151.05652941,TRUE
"282","L1R4",41.5752479,-71.7246675,272844.772494064,4606203.87605253,TRUE
"283","L1R4",41.57443183,-71.72449767,272856.071024443,4606112.81590683,TRUE
"284","L1R4",41.5744608,-71.72451727,272854.538385582,4606116.08422001,TRUE
"285","L1R4",41.57447027,-71.72460333,272847.396039219,4606117.36232909,TRUE
"286","L1R4",41.57476463,-71.72464687,272844.797935712,4606150.16146678,TRUE
"287","L1R4",41.5747486,-71.72454873,272852.924453953,4606148.1231518,TRUE
"288","L1R4",41.57446347,-71.7245363,272852.961055037,4606116.43079185,TRUE
"289","L1R4",41.57449073,-71.72456283,272850.844609769,4606119.52748165,TRUE
"290","L1R4",41.57470067,-71.72467957,272841.847188045,4606143.14572231,TRUE
"291","L1R4",41.57452887,-71.7246262,272845.694656653,4606123.9292447,TRUE
"292","L1R4",41.57460273,-71.72461743,272846.684877849,4606132.10725489,TRUE
"293","L1R4",41.57474403,-71.72473757,272837.163303882,4606148.11295919,TRUE
"294","L1R4",41.5745018,-71.72455905,272851.198596764,4606120.74669477,TRUE
"295","L1R4",41.5744529,-71.72461023,272846.759819502,4606115.45180601,TRUE
"296","L1R4",41.57449665,-71.72454575,272852.28947185,4606120.13984105,TRUE
"297","L1R4",41.57456555,-71.7245965,272848.299613887,4606127.92383394,TRUE
"298","L1R4",41.5745615,-71.72468445,272840.952285545,4606127.70572272,TRUE
"299","L1R4",41.57457257,-71.72496167,272817.876957684,4606129.66489377,TRUE
"300","L1R4",41.57472117,-71.72474567,272836.407777637,4606145.59601037,TRUE
"301","L1R4",41.57469223,-71.7247669,272834.5361744,4606142.43853858,TRUE
"302","L1R4",41.57446457,-71.7245576,272851.188950333,4606116.6090149,TRUE
"303","L1R4",41.57469285,-71.72469625,272840.429017984,4606142.32134389,TRUE
"304","L1R4",41.5746981,-71.72469737,272840.354044298,4606142.9072309,TRUE
"305","L1R4",41.57477563,-71.72490807,272823.058151658,4606152.07066887,TRUE
"306","L1R4",41.5746457,-71.7247891,272832.522008818,4606137.33050211,TRUE
"307","L1R4",41.57458743,-71.7248348,272828.507280282,4606130.98078876,TRUE
"308","L1R4",41.5745036,-71.72456543,272850.672953956,4606120.96335804,TRUE
"309","L1R4",41.57471507,-71.72468113,272841.767613491,4606144.7487453,TRUE
"310","L1R4",41.57474237,-71.7247205,272838.580747439,4606147.88369079,TRUE
"311","L1R4",41.57460403,-71.72466657,272842.592226301,4606132.38099344,TRUE
"312","L1R4",41.57468275,-71.7246962,272840.397769791,4606141.19975084,TRUE
"313","L1R4",41.57471735,-71.7246923,272840.844274529,4606145.03131945,TRUE
"314","L1R4",41.57483713,-71.72501897,272814.027206258,4606159.19141864,TRUE
"315","L1R4",41.57479647,-71.7250895,272808.003954044,4606154.86244657,TRUE
"316","L1R4",41.5748153,-71.72520997,272798.025441416,4606157.2705232,TRUE
"317","L1R4",41.57465417,-71.72499933,272815.023102585,4606138.8245897,TRUE
"318","L1R4",41.57452807,-71.72460113,272847.782148046,4606123.7744042,TRUE
"319","L1R4",41.5744514,-71.72459207,272848.268713364,4606115.23743545,TRUE
"320","L1R4",41.57457903,-71.72468603,272840.882018824,4606129.65634033,TRUE
"321","L1R4",41.5746889,-71.72468857,272841.055511306,4606141.86252973,TRUE
"322","L1R4",41.5746851,-71.72476107,272834.99726631,4606141.63150162,TRUE
"323","L1R4",41.57458905,-71.7248437,272827.770894198,4606131.18410328,TRUE
"324","L1R4",41.57480447,-71.72509567,272807.517568726,4606155.76698199,TRUE
"325","L1R4",41.57475663,-71.72506933,272809.545965479,4606150.38566202,TRUE
"326","L1R4",41.57514027,-71.7248047,272832.955665106,4606192.28654951,TRUE
"327","L1R4",41.57512797,-71.72477547,272835.349659513,4606190.84383854,TRUE
"328","L1R4",41.57514477,-71.72472227,272839.8442623,4606192.56915141,TRUE
"329","L1R4",41.57514363,-71.72493097,272822.43935669,4606192.99214353,TRUE
"330","L1R4",41.5752278,-71.7249523,272820.956097086,4606202.39419706,TRUE
"331","L1R4",41.57518407,-71.72495003,272820.992002604,4606197.532624,TRUE
"332","L1R4",41.57522087,-71.72497543,272819.003271571,4606201.6856307,TRUE
"333","L1R4",41.57495317,-71.72506723,272810.410351598,4606172.20310523,TRUE
"334","L1R4",41.57511313,-71.725247,272795.982553537,4606190.43783878,TRUE
"335","L1R4",41.5755622,-71.72531223,272792.118934482,4606240.47248404,TRUE
"336","L3R1",41.57846983,-71.72069583,273187.202284585,4606551.17511112,TRUE
"337","L3R1",41.57855053,-71.72034,273217.151556384,4606559.20015797,TRUE
"338","L3R1",41.578051,-71.7206837,273186.74697789,4606504.63809723,TRUE
"339","L3R1",41.5788793,-71.72051813,273203.451491179,4606596.17371708,TRUE
"340","L3R1",41.5785725,-71.72083983,273175.556074595,4606562.95379313,TRUE
"341","L3R1",41.5784732,-71.72090475,273169.795738319,4606552.09864731,TRUE
"342","L3R1",41.57847813,-71.72088733,273171.265365835,4606552.60024708,TRUE
"343","L3R1",41.57847247,-71.7209023,273169.997446404,4606552.01114878,TRUE
"344","L3R1",41.57848623,-71.72093503,273167.316826964,4606553.62506712,TRUE
"345","L3R1",41.57843363,-71.7208857,273171.245425622,4606547.65486805,TRUE
"346","L3R1",41.5784581,-71.720815,273177.225612169,4606550.18600813,TRUE
"347","L3R1",41.57839035,-71.72038815,273212.576291037,4606541.54103308,TRUE
"348","L3R1",41.57705417,-71.72044317,273203.31062527,4606393.32189764,TRUE
"349","L3R1",41.57676777,-71.72039917,273205.976370002,4606361.40557497,TRUE
"350","L3R1",41.57896635,-71.72054305,273201.678654765,4606605.90490293,TRUE
"351","L3R1",41.57894383,-71.72030763,273221.227394744,4606602.78543487,TRUE
"352","L3R1",41.57871477,-71.71991413,273253.232656851,4606576.31714718,TRUE
"353","L3R1",41.5787838,-71.7198438,273259.337928899,4606583.79708065,TRUE
"354","L3R1",41.57741167,-71.71982273,273256.291321298,4606431.38617566,TRUE
"355","L3R1",41.5774291,-71.7198191,273256.654985775,4606433.31198766,TRUE
"356","L3R1",41.578304,-71.7201004,273236.264674875,4606531.19662277,TRUE
"357","L3R1",41.5775416,-71.7200407,273238.573012617,4606446.38600968,TRUE
"358","L3R1",41.57682593,-71.72032557,273212.316432691,4606367.66991976,TRUE
"359","L3R1",41.5771003,-71.7200784,273233.884859479,4606397.48502775,TRUE
"360","L3R1",41.57712207,-71.72026727,273218.214032369,4606400.39878384,TRUE
"361","L3R1",41.5771085,-71.72008137,273233.665942642,4606398.4033284,TRUE
"362","L3R1",41.578237,-71.72020167,273227.586866999,4606524.02344617,TRUE
"363","L3R1",41.5799009,-71.72084293,273179.949663191,4606710.46190976,TRUE
"364","L3R1",41.57986847,-71.72088407,273176.406189109,4606706.96919714,TRUE
"365","L3R1",41.57979657,-71.7208603,273178.136131632,4606698.92321785,TRUE
"366","L3R1",41.57983873,-71.72097257,273168.923656847,4606703.89971097,TRUE
"367","L3R1",41.57975533,-71.72093487,273171.774684232,4606694.54018734,TRUE
"368","L3R1",41.57852803,-71.72027793,273222.24775255,4606556.53867195,TRUE
"369","L3R1",41.57849677,-71.7210818,273155.117045507,4606555.18133901,TRUE
"370","L3R1",41.5784452,-71.7208981,273170.252114443,4606548.97215852,TRUE
"371","L3R1",41.57850327,-71.7209985,273162.08480188,4606555.68401879,TRUE
"372","L3R1",41.57849463,-71.7210012,273161.829435578,4606554.73176956,TRUE
"373","L3R1",41.57845777,-71.72104087,273158.392927433,4606550.74330901,TRUE
"374","L3R1",41.5786322,-71.7203571,273216.011827765,4606568.31340724,TRUE
